uid,source,label,diacritic,sentence,original,translation,gloss,simple,Arg. Str.,ellipsis,filler-gap,control/raising,island effects,NPI/NCI,verbal agr.,binding,morphology,nominal structure,quantifier,category,acceptability
469,ChatGPT,1,,彼は運転することを選んだ。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
1895,ChatGPT,0,,私の犬は小さいだ。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
1984,ChatGPT,0,,彼女は賢いだ。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
1409,ChatGPT,0,,私たちが同級生をお導きになる。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
2282,ChatGPT,1,,和也は自分の趣味のコレクションを整理した。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
432,ChatGPT,0,*,彼はその近いより遠い駅から電車に乗った。,,,,False,False,True,True,False,False,False,False,False,False,False,False,filler-gap,unacceptable
2154,ChatGPT,1,,どのレストランで食事をしても、彼はいつも美食家のように楽しむ。,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
415,ChatGPT,0,*,彼女はその赤いよりおいしいケーキを食べた。,,,,False,False,True,True,False,False,False,False,False,False,False,False,ellipsis,unacceptable
1132,ChatGPT,1,,この機械は動かなくなった。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
2405,ChatGPT,1,,彼女は図書館で本を返した。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
1339,ChatGPT,1,,彼女が上司に出勤状況をお知らせした。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
1043,ChatGPT,0,,彼がしたのは仕事を5つ趣味だ。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,unacceptable
1831,ChatGPT,0,,彼らはオフィスをした。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,unacceptable
1139,ChatGPT,1,,子供たちは泣き止んだ。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
323,ChatGPT,1,*,彼女は友達と買い物に行くと計画している。,,,,False,False,True,False,False,False,False,False,False,False,False,False,ellipsis,acceptable
1967,ChatGPT,1,,彼女は彼と映画に行く。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
1933,ChatGPT,0,,彼がサッカーボールに蹴った。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
2103,ChatGPT,1,,読んだ本が面白かったのはどの作者の作品ですか？,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
2504,ChatGPT,1,,先生は黒板に問題を書いた。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
10,ChatGPT,1,g,彼女はめったに映画を見ない。,彼女はめったに映画を見ない。,‘She rarely watches movies.’,she-TOP rarely movie-ACC watch-NEG-NONPAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,acceptable
2388,ChatGPT,1,,猫はよく糸玉で遊ぶ。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
806,ChatGPT,0,,美和は彼女の本をふ読んだ。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,unacceptable
1939,ChatGPT,1,,彼女は映画へ行く。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
711,ChatGPT,1,,達也は自分の考えを表現した。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
2033,ChatGPT,1,,彼女は優しいです。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
1531,ChatGPT,0,,隆司は由紀がなぜ彼のアイディアを否定したのか怒っているの？,,,,False,False,False,True,False,True,False,False,False,False,False,False,filler-gap,unacceptable
2174,ChatGPT,1,,この橋のデザインはモダンで独創的だ。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,acceptable
2023,ChatGPT,1,,猫はとても可愛いです。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
1890,ChatGPT,0,,彼女は歌う上手だろう。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
2202,ChatGPT,1,,彼女の料理の盛り付けは美しくてアートのようだ。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,acceptable
2616,ChatGPT,0,,公園で遊ぶた子供たちが見られる。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,unacceptable
2196,ChatGPT,1,,彼女の服装のセンスはモダンで個性的だ。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,acceptable
2357,ChatGPT,1,,彼女は新しいレシピを試している。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
1450,ChatGPT,0,,この壁は甘いです。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,unacceptable
289,ChatGPT,1,*,彼は明日出張に行くと言った。,,,,False,False,True,False,False,False,False,False,False,False,False,False,ellipsis,acceptable
2394,ChatGPT,1,,彼は毎週図書館に行く。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
2053,ChatGPT,1,,その犬は賢いです。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
2066,ChatGPT,1,,彼女は毎日ジョギングします。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
1309,ChatGPT,1,,佐藤さんが上司に意見をお聞きした。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
143,ChatGPT,0,*,彼は決して何もしなかった。,彼は決して何もしなかった。,He never did nothing.,He-TOP never nothing do-NEG-PAST,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
2351,ChatGPT,1,,彼女は友達にプレゼントを選んでいる。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
1220,ChatGPT,0,,彼は笑いをがこらえた。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
1545,ChatGPT,0,,どのレストランで彼女が食事をしたか覚えていない。,,,,False,False,False,False,False,True,False,False,False,False,False,False,island effects,unacceptable
275,ChatGPT,1,*,明日は雨が降ると予報されている。,,,,False,False,True,False,False,False,False,False,False,False,False,False,ellipsis,acceptable
1284,ChatGPT,0,,この映画はが面白かった。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
1879,ChatGPT,0,,私は泳ぐ上手な。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
1357,ChatGPT,1,,遅れた人は誰ですか？,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
2340,ChatGPT,1,,子供たちは宿題を終えた。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,acceptable
2451,ChatGPT,1,,彼が図書館から本を借りた。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
1300,ChatGPT,1,,彼が教授に実験の設計をご相談しました。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
2240,ChatGPT,1,,隆司は自分の健康を気にかけ始めた。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
435,ChatGPT,1,,彼女は歌を歌い終わった。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
2112,ChatGPT,1,,昨晩見た夢は非常に現実的だった。,,,,False,False,False,True,False,False,False,False,False,False,False,False,filler-gap,acceptable
1304,ChatGPT,1,,彼女が教授に講義の内容をお聞きしました。,,,,False,False,False,False,False,False,False,True,False,False,False,False,verbal agr.,acceptable
749,ChatGPT,1,,裕司は自分のソフトウェアを開発した。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,acceptable
2374,ChatGPT,1,,私は新しい本を読んでいる。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
1028,ChatGPT,0,,その店で売っているのは靴が10足傘だ。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,unacceptable
1850,ChatGPT,0,,彼女が待っているのは軽いのバスだ。,,,,False,False,False,False,False,False,False,False,False,False,True,False,nominal structure,unacceptable
1892,ChatGPT,0,,彼は走る速いだ。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
801,ChatGPT,0,,健一は自分のゴルフの腕をれ磨いた。,,,,False,False,False,False,False,False,False,False,True,False,False,False,binding,unacceptable
1538,ChatGPT,0,,真奈美は隆一がどこで彼女の手紙を捨てたのか落胆しているの？,,,,False,False,False,True,False,True,False,False,False,False,False,False,filler-gap,unacceptable
631,ChatGPT,0,,植物が緑豊かに育てられ枯れた。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,unacceptable
2067,ChatGPT,1,,その公園は静かです。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
1247,ChatGPT,0,,彼女はが夢を大事にする。,,,,False,False,False,False,False,False,False,False,False,True,False,False,morphology,unacceptable
2302,ChatGPT,1,,その学校には生徒が500人以上いる。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,acceptable
390,ChatGPT,0,*,彼女が先週訪れた博物館は興味深いが、彼が訪れたはつまらない。,,,,False,False,True,False,False,False,False,False,False,False,True,False,ellipsis,unacceptable
1089,ChatGPT,0,,猫が魚を三足食べた。,,,,False,False,False,False,False,False,False,False,False,False,False,True,quantifier,unacceptable
1772,ChatGPT,0,,彼は滅多に何も作らなかった。,,,,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
2016,ChatGPT,0,,この部屋は広いだ。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,unacceptable
509,ChatGPT,1,,彼は新しいプログラムを学ぶのを続けている。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
2416,ChatGPT,1,,彼は母親に電話をかけた。,,,,False,True,False,False,False,False,False,False,False,False,False,False,Arg. Str.,acceptable
319,ChatGPT,1,*,彼は週末にギターを練習すると言った。,,,,False,False,True,False,False,False,False,False,False,False,False,False,ellipsis,acceptable
475,ChatGPT,1,,彼女は旅行するのを楽しみにしている。,,,,False,False,False,False,True,False,False,False,False,False,False,False,control/raising,acceptable
2062,ChatGPT,1,,彼女は静かな人です。,,,,True,False,False,False,False,False,False,False,False,False,False,False,simple,acceptable
1768,ChatGPT,0,,彼女は決して何もの書類も整理しなかった。,,,,False,False,False,False,False,False,True,False,False,False,False,False,NPI/NCI,unacceptable
